ID,Words,POS,word_num,Prob of coming after,Prob of coming bef,Condition,,POSbef,Probbef,,POSaft,Probaft
301,crève,VER,1,,0.029218107,scrambled,,,,,,
301,abcès,NOU,2,0.040843302,0.147968044,scrambled,,,,,,
301,cet,PRO,3,0.231217078,0.261433368,scrambled,,,,,,
301,elle,PRO,4,0.268426058,,scrambled,,,,,,
302,abats,VER,1,,0.430972389,scrambled,,,,,,
302,tout,ADV,2,0.237261252,0.161170213,scrambled,,,,,,
302,jolis,ADJ,3,0.062832063,0.022519393,scrambled,,,,,,
302,ces,PRO,4,0.127482014,,scrambled,,,,,,
303,bien,ADV,1,,0.014567901,scrambled,,,,,,
303,abri,NOU,2,0.027604528,0.055701336,scrambled,,,,,,
303,son,DET,3,0.041863044,0.013357779,scrambled,,,,,,
303,dans,PRP,4,0.011800093,,scrambled,,,,,,
304,beau,ADJ,1,,0.056296296,scrambled,,,,,,
304,rêve,NOU,2,0.414676259,0.024923632,scrambled,,,,,,
304,fut,VER,3,0.032714167,0.346851145,scrambled,,,,,,
304,son,DET,4,0.192188223,,scrambled,,,,,,
305,fille,NOU,1,,0.024923632,scrambled,,,,,,
305,amuse,VER,2,0.032714167,0.123769827,scrambled,,,,,,
305,nous,PRO,3,0.141299319,0.261433368,scrambled,,,,,,
305,cette,PRO,4,0.268426058,,scrambled,,,,,,
306,aigle,NOU,1,,0.154021609,scrambled,,,,,,
306,bien,ADV,2,0.115516126,0.06095529,scrambled,,,,,,
306,mange,VER,3,0.101409101,0.123769827,scrambled,,,,,,
306,cet,PRO,4,0.141299319,,scrambled,,,,,,
307,abdos,NOU,1,,0.024923632,scrambled,,,,,,
307,force,VER,2,0.032714167,0.346851145,scrambled,,,,,,
307,ses,DET,3,0.192188223,0.011635985,scrambled,,,,,,
307,elle,PRO,4,0.023253124,,scrambled,,,,,,
308,sur,PRP,1,,0.228559671,scrambled,,,,,,
308,paroi,NOU,2,0.39370683,0.147968044,scrambled,,,,,,
308,cette,PRO,3,0.231217078,0.766592613,scrambled,,,,,,
308,taper,VER,4,0.656324299,,scrambled,,,,,,
309,algue,NOU,1,,0.024923632,scrambled,,,,,,
309,posée,VER,2,0.032714167,0.070952513,scrambled,,,,,,
309,est,VER,3,0.067543454,0.346851145,scrambled,,,,,,
309,une,DET,4,0.192188223,,scrambled,,,,,,
310,ce,PRO,1,,0.004787234,scrambled,,,,,,
310,plein,ADJ,2,0.00053495,0.056296296,scrambled,,,,,,
310,amphi,NOU,3,0.414676259,0.202393617,scrambled,,,,,,
310,grand,ADJ,4,0.050827095,,scrambled,,,,,,
311,laver,VER,1,,0.123769827,scrambled,,,,,,
311,elle,PRO,2,0.141299319,0.045738295,scrambled,,,,,,
311,bien,ADV,3,0.02264622,0.06095529,scrambled,,,,,,
311,pense,VER,4,0.101409101,,scrambled,,,,,,
312,fois,NOU,1,,0.147968044,scrambled,,,,,,
312,elle,PRO,2,0.231217078,0.004787234,scrambled,,,,,,
312,deux,ADJ,3,0.00053495,0.001457928,scrambled,,,,,,
312,passe,VER,4,0.007482014,,scrambled,,,,,,
313,reste,VER,1,,0.430972389,scrambled,,,,,,
313,alors,ADV,2,0.237261252,0.1484994,scrambled,,,,,,
313,ici,ADV,3,0.142873643,0.122148894,scrambled,,,,,,
313,cela,PRO,4,0.243705244,,scrambled,,,,,,
314,bébés,NOU,1,,0.202393617,scrambled,,,,,,
314,beaux,ADJ,2,0.050827095,0.001457928,scrambled,,,,,,
314,vont,VER,3,0.007482014,0.123769827,scrambled,,,,,,
314,ces,PRO,4,0.141299319,,scrambled,,,,,,
315,sont,VER,1,,0.070952513,scrambled,,,,,,
315,virés,VER,2,0.067543454,0.123769827,scrambled,,,,,,
315,tous,PRO,3,0.141299319,0.261433368,scrambled,,,,,,
315,ils,PRO,4,0.268426058,,scrambled,,,,,,
316,lions,NOU,1,,0.202393617,scrambled,,,,,,
316,calme,ADJ,2,0.050827095,0.011968085,scrambled,,,,,,
316,bons,ADJ,3,0.016978417,0.022519393,scrambled,,,,,,
316,ces,PRO,4,0.127482014,,scrambled,,,,,,
317,rata,VER,1,,0.029218107,scrambled,,,,,,
317,cible,NOU,2,0.040843302,0.147968044,scrambled,,,,,,
317,cette,PRO,3,0.231217078,0.261433368,scrambled,,,,,,
317,elle,PRO,4,0.268426058,,scrambled,,,,,,
318,fit,VER,1,,0.029218107,scrambled,,,,,,
318,choix,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
318,son,DET,3,0.041863044,0.011635985,scrambled,,,,,,
318,elle,PRO,4,0.023253124,,scrambled,,,,,,
319,ici,ADV,1,,0.098520992,scrambled,,,,,,
319,son,DET,2,0.095403095,0.000971952,scrambled,,,,,,
319,tombe,VER,3,0.001619621,0.029218107,scrambled,,,,,,
319,croc,NOU,4,0.040843302,,scrambled,,,,,,
320,son,DET,1,,0.000971952,scrambled,,,,,,
320,durci,VER,2,0.001619621,0.070952513,scrambled,,,,,,
320,avait,VER,3,0.067543454,0.029218107,scrambled,,,,,,
320,bras,NOU,4,0.040843302,,scrambled,,,,,,
321,est,VER,1,,0.070952513,scrambled,,,,,,
321,douée,VER,2,0.067543454,0.430972389,scrambled,,,,,,
321,très,ADV,3,0.237261252,0.122148894,scrambled,,,,,,
321,elle,PRO,4,0.243705244,,scrambled,,,,,,
322,épine,NOU,1,,0.024923632,scrambled,,,,,,
322,dure,VER,2,0.032714167,0.070952513,scrambled,,,,,,
322,sera,VER,3,0.067543454,0.123769827,scrambled,,,,,,
322,cette,PRO,4,0.141299319,,scrambled,,,,,,
323,épais,ADJ,1,,0.056296296,scrambled,,,,,,
323,livre,NOU,2,0.414676259,0.154021609,scrambled,,,,,,
323,assez,ADV,3,0.115516126,0.098520992,scrambled,,,,,,
323,votre,DET,4,0.095403095,,scrambled,,,,,,
324,cette,PRO,1,,0.004787234,scrambled,,,,,,
324,noire,ADJ,2,0.00053495,0.056296296,scrambled,,,,,,
324,taupe,NOU,3,0.414676259,0.024923632,scrambled,,,,,,
324,tuer,VER,4,0.032714167,,scrambled,,,,,,
325,honte,NOU,1,,0.024923632,scrambled,,,,,,
325,mange,VER,2,0.032714167,0.26322682,scrambled,,,,,,
325,sans,PRP,3,0.132839865,0.04052333,scrambled,,,,,,
325,elle,PRO,4,0.089536966,,scrambled,,,,,,
326,elle,PRO,1,,0.004197531,scrambled,,,,,,
326,impôt,NOU,2,0.003566334,0.055701336,scrambled,,,,,,
326,son,DET,3,0.041863044,0.000971952,scrambled,,,,,,
326,paye,VER,4,0.001619621,,scrambled,,,,,,
327,mots,NOU,1,,0.024923632,scrambled,,,,,,
327,buter,VER,2,0.032714167,0.26322682,scrambled,,,,,,
327,des,PRP,3,0.132839865,0.050811943,scrambled,,,,,,
327,sur,PRP,4,0.049629061,,scrambled,,,,,,
328,sont,VER,1,,0.241223404,scrambled,,,,,,
328,laids,ADJ,2,0.042561628,0.025810324,scrambled,,,,,,
328,trop,ADV,3,0.071366906,0.122148894,scrambled,,,,,,
328,ils,PRO,4,0.243705244,,scrambled,,,,,,
329,chaud,ADJ,1,,0.001457928,scrambled,,,,,,
329,verse,VER,2,0.007482014,0.029218107,scrambled,,,,,,
329,repas,NOU,3,0.040843302,0.055701336,scrambled,,,,,,
329,ton,DET,4,0.041863044,,scrambled,,,,,,
330,vide,ADJ,1,,0.022519393,scrambled,,,,,,
330,cette,PRO,2,0.127482014,0.766592613,scrambled,,,,,,
330,était,VER,3,0.656324299,0.029218107,scrambled,,,,,,
330,liste,NOU,4,0.040843302,,scrambled,,,,,,
331,large,ADV,1,,0.098520992,scrambled,,,,,,
331,une,DET,2,0.095403095,0.013205282,scrambled,,,,,,
331,très,ADV,3,0.01272559,0.014567901,scrambled,,,,,,
331,forme,NOU,4,0.027604528,,scrambled,,,,,,
332,lapin,NOU,1,,0.024923632,scrambled,,,,,,
332,lavé,VER,2,0.032714167,0.430972389,scrambled,,,,,,
332,pas,ADV,3,0.237261252,0.098520992,scrambled,,,,,,
332,votre,DET,4,0.095403095,,scrambled,,,,,,
333,bons,ADJ,1,,0.008945611,scrambled,,,,,,
333,tes,DET,2,0.025611511,0.000971952,scrambled,,,,,,
333,sont,VER,3,0.001619621,0.029218107,scrambled,,,,,,
333,kiwis,NOU,4,0.040843302,,scrambled,,,,,,
334,ici,ADV,1,,0.098520992,scrambled,,,,,,
334,leur,DET,2,0.095403095,0.000971952,scrambled,,,,,,
334,nage,VER,3,0.001619621,0.029218107,scrambled,,,,,,
334,lotus,NOU,4,0.040843302,,scrambled,,,,,,
335,sont,VER,1,,0.123769827,scrambled,,,,,,
335,toi,PRO,2,0.141299319,0.028810896,scrambled,,,,,,
335,avant,PRP,3,0.013076557,0.04052333,scrambled,,,,,,
335,ils,PRO,4,0.089536966,,scrambled,,,,,,
336,molle,ADJ,1,,0.022519393,scrambled,,,,,,
336,cette,PRO,2,0.127482014,0.766592613,scrambled,,,,,,
336,était,VER,3,0.656324299,0.029218107,scrambled,,,,,,
336,herbe,NOU,4,0.040843302,,scrambled,,,,,,
337,gens,NOU,1,,0.154021609,scrambled,,,,,,
337,loin,ADV,2,0.115516126,0.06095529,scrambled,,,,,,
337,vont,VER,3,0.101409101,0.123769827,scrambled,,,,,,
337,ces,PRO,4,0.141299319,,scrambled,,,,,,
338,orage,NOU,1,,0.147968044,scrambled,,,,,,
338,toi,PRO,2,0.231217078,0.028810896,scrambled,,,,,,
338,avec,PRP,3,0.013076557,0.04052333,scrambled,,,,,,
338,cet,PRO,4,0.089536966,,scrambled,,,,,,
339,parts,NOU,1,,0.147968044,scrambled,,,,,,
339,elle,PRO,2,0.231217078,0.028810896,scrambled,,,,,,
339,des,PRP,3,0.013076557,0.058039433,scrambled,,,,,,
339,veut,VER,4,0.106932719,,scrambled,,,,,,
340,vivre,VER,1,,0.346851145,scrambled,,,,,,
340,une,DET,2,0.192188223,0.013357779,scrambled,,,,,,
340,pour,PRP,3,0.011800093,0.228559671,scrambled,,,,,,
340,quête,NOU,4,0.39370683,,scrambled,,,,,,
341,range,VER,1,,0.029218107,scrambled,,,,,,
341,sucre,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
341,son,DET,3,0.041863044,0.011635985,scrambled,,,,,,
341,elle,PRO,4,0.023253124,,scrambled,,,,,,
342,mal,ADV,1,,0.122148894,scrambled,,,,,,
342,leur,PRO,2,0.243705244,0.766592613,scrambled,,,,,,
342,fait,VER,3,0.656324299,0.070952513,scrambled,,,,,,
342,règle,VER,4,0.067543454,,scrambled,,,,,,
343,tout,ADV,1,,0.014567901,scrambled,,,,,,
343,robot,NOU,2,0.027604528,0.024923632,scrambled,,,,,,
343,vole,VER,3,0.032714167,0.346851145,scrambled,,,,,,
343,votre,DET,4,0.192188223,,scrambled,,,,,,
344,conte,NOU,1,,0.024923632,scrambled,,,,,,
344,lisez,VER,2,0.032714167,0.346851145,scrambled,,,,,,
344,votre,DET,3,0.192188223,0.011635985,scrambled,,,,,,
344,vous,PRO,4,0.023253124,,scrambled,,,,,,
345,sans,PRP,1,,0.058039433,scrambled,,,,,,
345,voir,VER,2,0.106932719,0.123769827,scrambled,,,,,,
345,vous,PRO,3,0.141299319,0.045738295,scrambled,,,,,,
345,pas,ADV,4,0.02264622,,scrambled,,,,,,
346,sauta,VER,1,,0.123769827,scrambled,,,,,,
346,lui,PRO,2,0.141299319,0.028810896,scrambled,,,,,,
346,avec,PRP,3,0.013076557,0.04052333,scrambled,,,,,,
346,elle,PRO,4,0.089536966,,scrambled,,,,,,
347,sur,PRP,1,,0.228559671,scrambled,,,,,,
347,siège,NOU,2,0.39370683,0.055701336,scrambled,,,,,,
347,mon,DET,3,0.041863044,0.000971952,scrambled,,,,,,
347,assi,VER,4,0.001619621,,scrambled,,,,,,
348,jus,NOU,1,,0.024923632,scrambled,,,,,,
348,tombe,VER,2,0.032714167,0.241223404,scrambled,,,,,,
348,jaune,ADJ,3,0.042561628,0.008945611,scrambled,,,,,,
348,leur,DET,4,0.025611511,,scrambled,,,,,,
349,brave,VER,1,,0.029218107,scrambled,,,,,,
349,fils,NOU,2,0.040843302,0.024923632,scrambled,,,,,,
349,est,VER,3,0.032714167,0.346851145,scrambled,,,,,,
349,leur,DET,4,0.192188223,,scrambled,,,,,,
350,loin,ADV,1,,0.098520992,scrambled,,,,,,
350,son,DET,2,0.095403095,0.000971952,scrambled,,,,,,
350,sera,VER,3,0.001619621,0.029218107,scrambled,,,,,,
350,trone,NOU,4,0.040843302,,scrambled,,,,,,
351,sont,VER,1,,0.123769827,scrambled,,,,,,
351,ils,PRO,2,0.141299319,0.050471971,scrambled,,,,,,
351,quand,CON,3,0.015572991,0.028191489,scrambled,,,,,,
351,verts,ADJ,4,0.005217977,,scrambled,,,,,,
352,que,CON,1,,0.004929186,scrambled,,,,,,
352,pense,VER,2,0.01195085,0.123769827,scrambled,,,,,,
352,elle,PRO,3,0.141299319,0.261433368,scrambled,,,,,,
352,cela,PRO,4,0.268426058,,scrambled,,,,,,
353,était,VER,1,,0.029218107,scrambled,,,,,,
353,trou,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
353,le,DET,3,0.041863044,0.000971952,scrambled,,,,,,
353,béant,VER,4,0.001619621,,scrambled,,,,,,
354,très,ADV,1,,0.06095529,scrambled,,,,,,
354,est,VER,2,0.101409101,0.123769827,scrambled,,,,,,
354,elle,PRO,3,0.141299319,0.004787234,scrambled,,,,,,
354,calme,ADJ,4,0.00053495,,scrambled,,,,,,
355,fait,VER,1,,0.070952513,scrambled,,,,,,
355,ont,VER,2,0.067543454,0.123769827,scrambled,,,,,,
355,ils,PRO,3,0.141299319,0.261433368,scrambled,,,,,,
355,cela,PRO,4,0.268426058,,scrambled,,,,,,
356,des,PRP,1,,0.058039433,scrambled,,,,,,
356,ont,VER,2,0.106932719,0.123769827,scrambled,,,,,,
356,ils,PRO,3,0.141299319,0.004197531,scrambled,,,,,,
356,gants,NOU,4,0.003566334,,scrambled,,,,,,
357,aime,VER,1,,0.346851145,scrambled,,,,,,
357,les,DET,2,0.192188223,0.011635985,scrambled,,,,,,
357,elle,PRO,3,0.023253124,0.004197531,scrambled,,,,,,
357,pieds,NOU,4,0.003566334,,scrambled,,,,,,
358,tous,PRO,1,,0.016698473,scrambled,,,,,,
358,les,DET,2,0.008321446,0.000971952,scrambled,,,,,,
358,lire,VER,3,0.001619621,0.029218107,scrambled,,,,,,
358,mots,NOU,4,0.040843302,,scrambled,,,,,,
359,très,ADV,1,,0.06095529,scrambled,,,,,,
359,êtes,VER,2,0.101409101,0.123769827,scrambled,,,,,,
359,vous,PRO,3,0.141299319,0.004787234,scrambled,,,,,,
359,grand,ADJ,4,0.00053495,,scrambled,,,,,,
360,est,VER,1,,0.029218107,scrambled,,,,,,
360,pain,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
360,son,DET,3,0.041863044,0.013205282,scrambled,,,,,,
360,bon,ADV,4,0.01272559,,scrambled,,,,,,
361,des,PRP,1,,0.058039433,scrambled,,,,,,
361,ont,VER,2,0.106932719,0.123769827,scrambled,,,,,,
361,ils,PRO,3,0.141299319,0.004197531,scrambled,,,,,,
361,cours,NOU,4,0.003566334,,scrambled,,,,,,
362,osons,VER,1,,0.070952513,scrambled,,,,,,
362,être,VER,2,0.067543454,0.123769827,scrambled,,,,,,
362,nous,PRO,3,0.141299319,0.045738295,scrambled,,,,,,
362,loin,ADV,4,0.02264622,,scrambled,,,,,,
363,des,PRP,1,,0.058039433,scrambled,,,,,,
363,avons,VER,2,0.106932719,0.123769827,scrambled,,,,,,
363,nous,PRO,3,0.141299319,0.004197531,scrambled,,,,,,
363,rêves,NOU,4,0.003566334,,scrambled,,,,,,
364,avec,PRP,1,,0.058039433,scrambled,,,,,,
364,êtes,VER,2,0.106932719,0.123769827,scrambled,,,,,,
364,vous,PRO,3,0.141299319,0.261433368,scrambled,,,,,,
364,nous,PRO,4,0.268426058,,scrambled,,,,,,
365,une,DET,1,,0.013357779,scrambled,,,,,,
365,avec,PRP,2,0.011800093,0.058039433,scrambled,,,,,,
365,porte,VER,3,0.106932719,0.029218107,scrambled,,,,,,
365,main,NOU,4,0.040843302,,scrambled,,,,,,
366,son,DET,1,,0.000971952,scrambled,,,,,,
366,avait,VER,2,0.001619621,0.123769827,scrambled,,,,,,
366,elle,PRO,3,0.141299319,0.004197531,scrambled,,,,,,
366,stylo,NOU,4,0.003566334,,scrambled,,,,,,
367,une,DET,1,,0.000971952,scrambled,,,,,,
367,avons,VER,2,0.001619621,0.123769827,scrambled,,,,,,
367,nous,PRO,3,0.141299319,0.004197531,scrambled,,,,,,
367,barbe,NOU,4,0.003566334,,scrambled,,,,,,
368,une,DET,1,,0.000971952,scrambled,,,,,,
368,ont,VER,2,0.001619621,0.123769827,scrambled,,,,,,
368,ils,PRO,3,0.141299319,0.004197531,scrambled,,,,,,
368,tasse,NOU,4,0.003566334,,scrambled,,,,,,
369,est,VER,1,,0.029218107,scrambled,,,,,,
369,oeuf,NOU,2,0.040843302,0.147968044,scrambled,,,,,,
369,cet,PRO,3,0.231217078,0.004787234,scrambled,,,,,,
369,dur,ADJ,4,0.00053495,,scrambled,,,,,,
370,moi,PRO,1,,0.016698473,scrambled,,,,,,
370,une,DET,2,0.008321446,0.000971952,scrambled,,,,,,
370,fais,VER,3,0.001619621,0.029218107,scrambled,,,,,,
370,place,NOU,4,0.040843302,,scrambled,,,,,,
371,ces,PRO,1,,0.261433368,scrambled,,,,,,
371,nous,PRO,2,0.268426058,0.766592613,scrambled,,,,,,
371,donne,VER,3,0.656324299,0.029218107,scrambled,,,,,,
371,vélos,NOU,4,0.040843302,,scrambled,,,,,,
372,vont,VER,1,,0.029218107,scrambled,,,,,,
372,ours,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
372,les,DET,3,0.041863044,0.000971952,scrambled,,,,,,
372,rire,VER,4,0.001619621,,scrambled,,,,,,
373,vont,VER,1,,0.029218107,scrambled,,,,,,
373,gars,NOU,2,0.040843302,0.147968044,scrambled,,,,,,
373,ces,PRO,3,0.231217078,0.766592613,scrambled,,,,,,
373,rêver,VER,4,0.656324299,,scrambled,,,,,,
374,pieds,NOU,1,,0.055701336,scrambled,,,,,,
374,ses,DET,2,0.041863044,0.000971952,scrambled,,,,,,
374,sont,VER,3,0.001619621,0.241223404,scrambled,,,,,,
374,secs,ADJ,4,0.042561628,,scrambled,,,,,,
375,était,VER,1,,0.029218107,scrambled,,,,,,
375,mur,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
375,son,DET,3,0.041863044,0.211702128,scrambled,,,,,,
375,sec,ADJ,4,0.082137899,,scrambled,,,,,,
376,paroi,NOU,1,,0.024923632,scrambled,,,,,,
376,est,VER,2,0.032714167,0.346851145,scrambled,,,,,,
376,leur,DET,3,0.192188223,0.000971952,scrambled,,,,,,
376,sale,VER,4,0.001619621,,scrambled,,,,,,
377,deux,ADJ,1,,0.031561027,scrambled,,,,,,
377,avec,PRP,2,0.089784173,0.058039433,scrambled,,,,,,
377,partir,VER,3,0.106932719,0.029218107,scrambled,,,,,,
377,bus,NOU,4,0.040843302,,scrambled,,,,,,
378,serez,VER,1,,0.430972389,scrambled,,,,,,
378,très,ADV,2,0.237261252,0.122148894,scrambled,,,,,,
378,vous,PRO,3,0.243705244,0.004787234,scrambled,,,,,,
378,fous,ADJ,4,0.00053495,,scrambled,,,,,,
379,sont,VER,1,,0.029218107,scrambled,,,,,,
379,loups,NOU,2,0.040843302,0.147968044,scrambled,,,,,,
379,ces,PRO,3,0.231217078,0.766592613,scrambled,,,,,,
379,fous,VER,4,0.656324299,,scrambled,,,,,,
380,des,PRP,1,,0.04052333,scrambled,,,,,,
380,elles,PRO,2,0.089536966,0.766592613,scrambled,,,,,,
380,ont,VER,3,0.656324299,0.029218107,scrambled,,,,,,
380,jeux,NOU,4,0.040843302,,scrambled,,,,,,
381,tous,PRO,1,,0.016698473,scrambled,,,,,,
381,les,DET,2,0.008321446,0.013357779,scrambled,,,,,,
381,avec,PRP,3,0.011800093,0.228559671,scrambled,,,,,,
381,porcs,NOU,4,0.39370683,,scrambled,,,,,,
382,père,NOU,1,,0.024923632,scrambled,,,,,,
382,était,VER,2,0.032714167,0.346851145,scrambled,,,,,,
382,son,DET,3,0.192188223,0.211702128,scrambled,,,,,,
382,jeune,ADJ,4,0.082137899,,scrambled,,,,,,
383,vont,VER,1,,0.029218107,scrambled,,,,,,
383,sacs,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
383,les,DET,3,0.041863044,0.013205282,scrambled,,,,,,
383,ici,ADV,4,0.01272559,,scrambled,,,,,,
384,avec,PRP,1,,0.058039433,scrambled,,,,,,
384,est,VER,2,0.106932719,0.123769827,scrambled,,,,,,
384,elle,PRO,3,0.141299319,0.261433368,scrambled,,,,,,
384,lui,PRO,4,0.268426058,,scrambled,,,,,,
385,est,VER,1,,0.029218107,scrambled,,,,,,
385,lapin,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
385,son,DET,3,0.041863044,0.000971952,scrambled,,,,,,
385,caché,VER,4,0.001619621,,scrambled,,,,,,
386,être,VER,1,,0.070952513,scrambled,,,,,,
386,devez,VER,2,0.067543454,0.123769827,scrambled,,,,,,
386,vous,PRO,3,0.141299319,0.766592613,scrambled,,,,,,
386,brave,VER,4,0.656324299,,scrambled,,,,,,
387,pour,PRP,1,,0.108244681,scrambled,,,,,,
387,bon,ADJ,2,0.013558455,0.001457928,scrambled,,,,,,
387,être,VER,3,0.007482014,0.123769827,scrambled,,,,,,
387,moi,PRO,4,0.141299319,,scrambled,,,,,,
388,chien,NOU,1,,0.147968044,scrambled,,,,,,
388,les,PRO,2,0.231217078,0.016698473,scrambled,,,,,,
388,leur,DET,3,0.008321446,0.000971952,scrambled,,,,,,
388,aime,VER,4,0.001619621,,scrambled,,,,,,
389,mecs,NOU,1,,0.024923632,scrambled,,,,,,
389,ont,VER,2,0.032714167,0.346851145,scrambled,,,,,,
389,les,DET,3,0.192188223,0.000971952,scrambled,,,,,,
389,gagné,VER,4,0.001619621,,scrambled,,,,,,
390,les,DET,1,,0.000971952,scrambled,,,,,,
390,avons,VER,2,0.001619621,0.123769827,scrambled,,,,,,
390,nous,PRO,3,0.141299319,0.004787234,scrambled,,,,,,
390,menus,ADJ,4,0.00053495,,scrambled,,,,,,
391,était,VER,1,,0.029218107,scrambled,,,,,,
391,chat,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
391,notre,DET,3,0.041863044,0.211702128,scrambled,,,,,,
391,fou,ADJ,4,0.082137899,,scrambled,,,,,,
392,mère,NOU,1,,0.055701336,scrambled,,,,,,
392,notre,DET,2,0.041863044,0.211702128,scrambled,,,,,,
392,belle,ADJ,3,0.082137899,0.001457928,scrambled,,,,,,
392,joue,VER,4,0.007482014,,scrambled,,,,,,
393,peau,NOU,1,,0.024923632,scrambled,,,,,,
393,est,VER,2,0.032714167,0.123769827,scrambled,,,,,,
393,cette,PRO,3,0.141299319,0.004787234,scrambled,,,,,,
393,laide,ADJ,4,0.00053495,,scrambled,,,,,,
394,roi,NOU,1,,0.202393617,scrambled,,,,,,
394,bon,ADJ,2,0.050827095,0.008945611,scrambled,,,,,,
394,leur,DET,3,0.025611511,0.000971952,scrambled,,,,,,
394,ira,VER,4,0.001619621,,scrambled,,,,,,
395,est,VER,1,,0.029218107,scrambled,,,,,,
395,reine,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
395,notre,DET,3,0.041863044,0.211702128,scrambled,,,,,,
395,juste,ADJ,4,0.082137899,,scrambled,,,,,,
396,est,VER,1,,0.029218107,scrambled,,,,,,
396,mur,NOU,2,0.040843302,0.055701336,scrambled,,,,,,
396,notre,DET,3,0.041863044,0.211702128,scrambled,,,,,,
396,rose,ADJ,4,0.082137899,,scrambled,,,,,,
397,allé,VER,1,,0.070952513,scrambled,,,,,,
397,êtes,VER,2,0.067543454,0.123769827,scrambled,,,,,,
397,vous,PRO,3,0.141299319,0.045738295,scrambled,,,,,,
397,ici,ADV,4,0.02264622,,scrambled,,,,,,
398,jean,NOU,1,,0.024923632,scrambled,,,,,,
398,est,VER,2,0.032714167,0.123769827,scrambled,,,,,,
398,ce,PRO,3,0.141299319,0.004787234,scrambled,,,,,,
398,court,ADJ,4,0.00053495,,scrambled,,,,,,
399,des,PRP,1,,0.050811943,scrambled,,,,,,
399,avec,PRP,2,0.049629061,0.228559671,scrambled,,,,,,
399,repas,NOU,3,0.39370683,0.202393617,scrambled,,,,,,
399,baies,ADJ,4,0.050827095,,scrambled,,,,,,
400,des,PRP,1,,0.050811943,scrambled,,,,,,
400,avec,PRP,2,0.049629061,0.228559671,scrambled,,,,,,
400,frère,NOU,3,0.39370683,0.085514403,scrambled,,,,,,
400,vélos,NOU,4,0.04426578,,scrambled,,,,,,
